,Value,Std. Quantity (POUND),Std. Unit Rate ($/POUND),WTI Oil Value,Brent Oil Value,Ship Count Spikes,Port Count Spikes,spikes,predicted_spikes
0,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
1,-0.3443173367177341,-0.18504119100084965,2.001883819863961,-1.45363759651313,-1.1461781045649893,-0.2355010633802793,-0.2136507922552042,0.0,0.0
2,1.42298783141437,-0.18504119100084965,-0.4235131293737665,-1.45363759651313,-2.1212966158076934,-0.2355010633802793,-0.2136507922552042,0.0,0.0
3,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-1.45363759651313,-1.1461781045649893,-0.2355010633802793,-0.2136507922552042,0.0,0.0
4,-0.3443173367177341,-0.18504119100084965,2.001883819863961,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,1.0,1.0
5,-0.3443173367177341,-0.18504119100084965,2.001883819863961,-1.45363759651313,-1.1461781045649893,-0.2355010633802793,-0.2136507922552042,0.0,0.0
6,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
7,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,1.7791774291631228,-0.2355010633802793,-0.2136507922552042,0.0,0.0
8,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
9,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
10,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
11,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-1.45363759651313,-2.1212966158076934,-0.2355010633802793,-0.2136507922552042,0.0,0.0
12,-0.3443173367177341,-0.18504119100084965,2.001883819863961,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
13,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,1.7791774291631228,-0.2355010633802793,-0.2136507922552042,0.0,0.0
14,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,1.0,0.0
15,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,1.0,0.0
16,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-1.45363759651313,-2.1212966158076934,-0.2355010633802793,-0.2136507922552042,0.0,0.0
17,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
18,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,0.8040589179204188,-0.2355010633802793,-0.2136507922552042,0.0,0.0
19,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
20,3.190292999546474,3.694551237271201,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
21,1.42298783141437,-0.18504119100084965,2.001883819863961,-1.45363759651313,-1.1461781045649893,-0.2355010633802793,-0.2136507922552042,0.0,0.0
22,1.42298783141437,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,1.7791774291631228,-0.2355010633802793,-0.2136507922552042,0.0,0.0
23,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,4.246265327410574,4.680534948850122,1.0,0.0
24,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
25,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
26,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,0.8040589179204188,-0.2355010633802793,4.680534948850122,0.0,0.0
27,-0.3443173367177341,-0.18504119100084965,2.001883819863961,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
28,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,1.0,0.0
29,-0.3443173367177341,-0.18504119100084965,2.001883819863961,-1.45363759651313,-1.1461781045649893,-0.2355010633802793,-0.2136507922552042,0.0,0.0
