,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
121,EDCR,Confident 0.6 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
122,EDCR,Confident 0.7 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
123,EDCR,Confident 0.7 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
124,EDCR,Confident 0.8 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
125,EDCR,Confident 0.8 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
126,EDCR,Confident 0.9 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
127,EDCR,Confident 0.9 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
128,EDCR,Confident 0.95 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
129,EDCR,Confident 0.95 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
130,EDCR,Confident 0.1 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
131,EDCR,Confident 0.1 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
132,EDCR,Confident 0.2 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
133,EDCR,Confident 0.2 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
134,EDCR,Confident 0.3 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
135,EDCR,Confident 0.3 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
136,EDCR,Confident 0.4 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
