,Date,HS Code,Product Description,Consignee,Notify Party Name,Shipper,Std. Quantity,Std. Unit,Standard Unit Rate INR,Value,Country of Origin,Country of Destination,Port of Destination,Quantity,Unit,Unit Rate $,Actual Duty,Port of Origin,Shipment Mode,Measurment,Bill of Entry No,Port of Delivery,Container TEU,Freight Term,Marks Number,HS Product Description,Gross Weight,Consignee Address,Shipper Address,Notify Party Address,Country Name
943,2022-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,3691.49,United States,Austria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Austria T1  Import
944,2022-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,148.94,Germany,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
945,2022-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,914.89,United States,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
946,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,66690.72,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
947,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,268.04,Italy,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Import
948,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,123.71,Belgium,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Import
949,2022-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,2.31,TON,-,15988.89,Slovakia,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Import
950,2022-06-02,811292950012,GERMANUM POWDERS,LEGOR GROUP TR MADEN ALASIMLARI SAN VE TIC LTD STI,,LEGOR GROUP SPA,1.0,KGS,-,2014.32,China,Turkey,Not Available,1.0,KGS,-,-,Not Available,-,-,22341300IM00123251,-,-,-,-,Germanium powders,0.0,,,,Turkey T3  Import
951,2022-02-02,811292950012,Germenium powders,Legor Group Tr Minelas San ve Tic Ltd ti,,LEGOR GROUP SPA,1.0,KGS,-,1828.87,Italy,Turkey,Not Available,1.0,KGS,-,-,Not Available,-,-,NWSV2WYTE9B6XWOW,-,-,-,-,Germanium powders,0.0,,,,Turkey T3  Import
952,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,2673.91,Italy,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
953,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,21.74,Belgium,Singapore,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
954,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,706.52,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
955,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.07,TON,-,198043.48,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
956,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,5239.13,Netherlands,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
957,2023-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,5.03,TON,-,9215.05,Poland,Slovakia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Export
958,2023-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.3,TON,-,233688.17,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
959,2023-02-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.16,TON,-,179673.91,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
960,2023-02-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,TON,-,124130.43,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
961,2023-05-30,811292950012,GERMENIUM POWDERS,LEGOR GROUP TR MADEN ALASIMLARI SAN VE TIC LTD STI,,LEGOR GROUP SPA,1.0,KGS,-,1336.35,China,Turkey,Not Available,1.0,KGS,-,-,Not Available,-,-,23341300IM00120780,-,-,-,-,Germanium powders,0.0,,,,Turkey T3  Import
962,2023-08-23,811292950011,Germanium Elemental,T rkiye Bottle and Camfabriklar Joint Stock Company,,MERELEX CORPORATION MAKERS OF AMERICAN ELEMENTS PRODUCTS,500.0,NOS,-,2096.16,United States,Turkey,Istanbul,500.0,PCS,-,-,Not Available,-,-,23341453IM00475083,-,-,-,-,Unpublished Germanium ,0.0,,,,Turkey T3  Import
963,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.55,TON,-,433170.21,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
964,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,595.74,United States,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
965,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,70702.13,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
966,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.1,TON,-,120808.51,Belgium,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
967,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,36117.02,Belgium,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
968,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,12106.38,Germany,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
969,2023-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,TON,-,2824.18,United States,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
970,2023-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,161.29,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
971,2023-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.04,TON,-,30978.26,Germany,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
972,2023-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,413.04,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
973,2023-08-04,8112929500,ZONE-PURIFIED POLYCRYSTALLINE GERMANIUM,LIMITED LIABILITY COMPANY VOSTOKTRANSIMPORT,,YUNNAN LINCANG XINYUAN GERMANIUM INDUSTRY CO LTD,0.0,UNT,-,0.0,China,Russia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,326.0,,,,Russia T3  Import
974,2023-10-19,811292950012,Germenyum  Cleanliness,Legor Group Tr Minelas San ve Tic Ltd ti,,LEGOR GROUP SPA,1.0,KGS,-,2862.19,China,Turkey,Not Available,1.0,KGS,-,-,Not Available,-,-,23341300IM00230794,-,-,-,-,Germanium powders,0.0,,,,Turkey T3  Import
975,2023-11-24,811292950012,Germenyum  Cleanliness,Legor Group Tr Minelas San ve Tic Ltd ti,,LEGOR GROUP SPA,3.0,KGS,-,9299.17,China,Turkey,Not Available,3.0,KGS,-,-,Not Available,-,-,23341300IM00261180,-,-,-,-,Germanium powders,0.0,,,,Turkey T3  Import
976,2023-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,3208.79,Germany,Switzerland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
977,2023-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.07,TON,-,195043.01,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
978,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,KGS,-,151789.47,Belgium,Latvia,Not Available,0.02,TON,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
979,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,KGS,-,20000.0,Germany,United States,Not Available,0.01,TON,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
980,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.04,KGS,-,725315.79,Belgium,China,Not Available,0.04,TON,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
981,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,KGS,-,347.37,France,Germany,Not Available,0.01,TON,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
982,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,UNT,-,4136.84,Italy,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
983,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,UNT,-,1431.58,Germany,Azerbaijan,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
984,2020-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.011,TON,-,46531.76,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
985,2020-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,TON,-,29985.88,Japan,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
986,2020-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.137,TON,-,256481.32,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
987,2020-02-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.108,TON,-,23856.67,France,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
988,2020-02-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.008,TON,-,9530.0,China,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
989,2020-02-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,76935.56,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
990,2020-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.002,TON,-,2266.29,Switzerland,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
991,2020-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.017,TON,-,143801.1,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
992,2020-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.006,TON,-,1093.26,Denmark,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
993,2020-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.025,TON,-,26824.72,France,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
994,2020-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.012,TON,-,18055.06,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
995,2020-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,217.98,United States,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
996,2020-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,424.44,United States,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
997,2020-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,90.0,Hungary,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
998,2020-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,42.22,Latvia,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
999,2020-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,454.95,Slovenia,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
1000,2020-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.004,TON,-,727.47,Denmark,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1001,2020-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.016,TON,-,59383.52,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1002,2020-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.011,TON,-,13053.85,Netherlands,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Import
1003,2020-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.003,TON,-,45040.66,Belgium,Latvia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Latvia T1  Import
1004,2020-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.006,TON,-,5230.95,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1005,2020-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.003,TON,-,970.93,Canada,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
1006,2020-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.007,TON,-,8049.41,Russia,Bulgaria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Bulgaria T1  Import
1007,2020-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.015,TON,-,13143.53,Taiwan,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1008,2020-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,TON,-,18405.95,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1009,2020-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,2112.94,United States,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1010,2020-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,701.2,United States,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1011,2020-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.003,TON,-,683.52,Netherlands,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
1012,2020-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1414.12,Germany,Switzerland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1013,2020-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.005,TON,-,9898.82,Germany,United Kingdom,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1014,2020-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,501.18,Germany,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1015,2020-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,20.0,Belgium,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1016,2020-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,46051.76,Belgium,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1017,2020-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.005,TON,-,6558.14,Germany,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1018,2020-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,909.3,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1019,2020-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,234.94,Germany,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1020,2020-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,183.13,Belgium,United Kingdom,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1021,2020-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.005,TON,-,26666.27,Belgium,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1022,2020-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.012,TON,-,214057.83,Belgium,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1023,2020-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,209.89,Belgium,Norway,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1024,2020-02-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,1846.67,Italy,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
1025,2020-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.025,TON,-,20912.22,Germany,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1026,2020-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,152.22,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1027,2020-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,TON,-,29106.59,Belgium,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1028,2020-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.007,TON,-,7.69,Lithuania,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Lithuania T1  Export
1029,2020-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,111.24,Germany,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1030,2020-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.385,TON,-,683616.67,Belgium,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1031,2020-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,716.85,Germany,Namibia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1032,2021-07-29,811292950012,Germanium powder,Legor Group Tr Minelas San ve Tic Ltd ti,,LEGOR GROUP SPA,1.0,KGS,-,1393.38,China,Turkey,Not Available,1.0,KGS,-,-,Not Available,-,-,21341300IM155519,-,-,-,-,Germanium powders,0.0,,,,Turkey T3  Import
1033,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.002,TON,-,547.67,Netherlands,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
1034,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,103.49,Germany,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1035,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,408.14,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1036,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.002,TON,-,3137.8,Germany,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1037,2021-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,817.65,United States,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1038,2021-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.018,TON,-,23160.24,Japan,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1039,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.003,TON,-,48724.39,Belgium,Latvia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Latvia T1  Import
1040,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.004,TON,-,52.44,United States,Ireland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Ireland T1  Import
1041,2021-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.004,TON,-,3442.35,China,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1042,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.3,TON,-,300184.15,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1043,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.025,TON,-,212530.49,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1044,2021-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.002,TON,-,6175.9,United States,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1045,2021-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.025,TON,-,123583.33,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1046,2021-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,342.86,France,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1047,2021-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,31.4,Argentina,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1048,2021-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,639.29,Canada,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
1049,2021-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,146.43,Germany,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
1050,2021-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.037,TON,-,539.29,Switzerland,Ireland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Ireland T1  Import
1051,2021-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.002,TON,-,4288.1,United Kingdom,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
1052,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,2630.49,Switzerland,Bulgaria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Bulgaria T1  Import
